customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,support_calls,is_active,signup_date,churn
CUST-001076,49,58.2,2650.07,two-year,dsl,2,true,2025-06-16,0
CUST-001077,4,36.62,149.34,two-year,none,4,true,2024-07-15,0
CUST-001078,57,144.16,7989.71,one-year,dsl,8,true,2023-08-05,0
CUST-001079,11,33.71,388.98,two-year,none,0,true,2023-12-01,0
CUST-001080,32,106.57,3555.94,one-year,dsl,10,false,2023-05-20,0
CUST-001081,62,31.76,1976.54,two-year,none,3,true,2025-02-23,0
CUST-001082,43,69.01,2990.03,month-to-month,none,6,true,2025-03-14,0
CUST-001083,28,53.68,1418.34,one-year,dsl,1,false,2025-01-28,0
CUST-001084,14,94.47,1215.6,month-to-month,none,5,true,2024-08-13,1
CUST-001085,68,44.68,2911.31,one-year,dsl,6,true,2024-01-09,0
CUST-001086,28,33.86,854.58,month-to-month,none,7,true,2025-04-15,1
CUST-001087,58,39.17,2141.25,month-to-month,fiber,10,true,2025-04-27,0
CUST-001088,39,85.31,3338.04,two-year,fiber,4,true,2024-12-24,0
CUST-001089,63,57.89,3811.09,two-year,dsl,0,true,2023-12-08,0
CUST-001090,28,111.05,2822.98,two-year,dsl,2,true,2025-01-14,0
CUST-001091,2,91.23,173.45,two-year,dsl,10,true,2023-12-23,1
CUST-001092,67,114.48,7228.01,one-year,dsl,3,true,2024-07-15,0
CUST-001093,6,130.48,787.92,month-to-month,fiber,7,true,2024-08-14,1
CUST-001094,37,136.64,4709.19,two-year,fiber,3,true,2023-01-10,0
CUST-001095,18,68.95,1299.93,two-year,dsl,10,true,2023-02-27,0
CUST-001096,6,35.26,206.76,one-year,dsl,5,true,2023-06-02,0
CUST-001097,4,35.44,136.02,one-year,dsl,4,true,2023-06-26,0
CUST-001098,11,121.11,1371.82,one-year,none,10,true,2024-10-09,0
CUST-001099,15,35.16,484.32,one-year,dsl,10,true,2024-06-05,0
CUST-001100,61,55.58,3430.4,two-year,none,9,true,2024-05-10,0
CUST-001101,38,94.29,3278.16,two-year,fiber,1,true,2025-06-01,0
CUST-001102,2,71.19,145.6,month-to-month,fiber,8,true,2024-06-15,1
CUST-001103,15,117.96,1647.52,two-year,none,10,true,2023-07-05,0
CUST-001104,0,92.11,93.96,two-year,dsl,1,false,2024-08-11,0
CUST-001105,71,53.38,3839.1,month-to-month,dsl,1,true,2024-06-02,0
CUST-001106,54,147.02,7928.95,two-year,dsl,3,true,2024-06-15,0
CUST-001107,68,77.84,5221.98,one-year,none,5,true,2023-12-27,0
CUST-001108,12,106.14,1154.86,two-year,dsl,0,true,2023-11-03,0
CUST-001109,70,48.09,3210.98,month-to-month,dsl,2,true,2024-03-08,0
CUST-001110,48,104.47,4635.95,one-year,fiber,7,false,2023-09-18,0
CUST-001111,68,46.49,3143.73,two-year,dsl,4,true,2024-12-14,0
CUST-001112,72,105.45,7767.6,two-year,fiber,9,true,2025-04-21,0
CUST-001113,3,145.32,408.55,one-year,fiber,4,false,2023-04-23,0
CUST-001114,42,103.22,4137.65,one-year,dsl,5,true,2023-05-30,0
CUST-001115,1,32.73,34.27,month-to-month,fiber,3,true,2023-04-18,1
CUST-001116,67,114.68,7268.51,month-to-month,dsl,7,false,2023-12-24,0
CUST-001117,34,98.97,3481.02,one-year,none,2,true,2025-02-08,0
CUST-001118,68,91.72,6438.43,one-year,none,6,true,2023-05-11,0
CUST-001119,19,105.48,1846.6,two-year,none,9,true,2023-02-24,0
CUST-001120,31,108.17,3228.32,two-year,fiber,7,true,2023-12-29,0
CUST-001121,35,143.84,4924.09,two-year,fiber,3,true,2025-05-28,0
CUST-001122,40,129.88,5170.27,one-year,fiber,1,true,2023-04-06,0
CUST-001123,36,92.04,3227.05,month-to-month,dsl,0,true,2024-03-10,0
CUST-001124,61,84.71,5181.61,two-year,dsl,10,true,2024-12-15,0
CUST-001125,24,138.42,3361.57,month-to-month,none,6,true,2025-02-06,0
CUST-001126,67,108.93,6614.85,two-year,none,7,true,2024-11-21,0
CUST-001127,22,29.77,671.91,two-year,dsl,8,true,2023-02-22,0
CUST-001128,47,146.06,6526.34,one-year,dsl,10,true,2024-07-06,0
CUST-001129,38,82.81,2957.07,month-to-month,fiber,0,true,2024-08-05,0
CUST-001130,65,127.34,7493.38,one-year,none,7,true,2025-05-18,0
CUST-001131,58,62.71,3466.54,one-year,dsl,0,true,2025-01-09,0
CUST-001132,12,76.0,847.82,one-year,dsl,8,true,2023-06-07,0
CUST-001133,19,120.03,2138.08,one-year,dsl,7,true,2023-11-03,0
CUST-001134,34,34.13,1120.72,month-to-month,none,7,true,2023-12-29,0
CUST-001135,25,34.39,810.52,month-to-month,fiber,2,true,2025-01-31,0
CUST-001136,25,143.29,3739.71,month-to-month,dsl,4,false,2024-05-15,0
CUST-001137,16,62.24,1010.44,two-year,none,6,true,2025-01-29,0
CUST-001138,14,144.5,2061.25,one-year,dsl,2,true,2024-05-27,0
CUST-001139,6,108.18,617.48,two-year,dsl,9,true,2024-03-20,0
CUST-001140,10,118.92,1114.47,one-year,fiber,2,true,2023-07-11,0
CUST-001141,31,106.62,3187.47,month-to-month,fiber,7,true,2025-04-09,0
CUST-001142,23,44.53,1053.1,two-year,none,10,true,2023-08-23,0
CUST-001143,35,148.75,5411.19,one-year,dsl,6,false,2023-07-24,0
CUST-001144,52,88.25,4612.05,month-to-month,fiber,3,true,2024-03-12,0
CUST-001145,6,59.56,336.06,two-year,fiber,4,true,2024-12-29,0
CUST-001146,23,25.32,528.68,one-year,dsl,5,true,2024-04-28,0
CUST-001147,55,44.03,2523.96,two-year,dsl,5,true,2023-04-25,0
CUST-001148,70,120.16,7734.49,month-to-month,none,5,true,2024-01-06,0
CUST-001149,47,50.97,2255.19,two-year,none,9,true,2023-04-19,0
CUST-001150,15,25.34,397.3,two-year,none,10,true,2023-07-17,0
CUST-001151,69,100.47,6552.68,month-to-month,dsl,7,true,2023-07-26,0
CUST-001152,16,44.92,706.2,month-to-month,dsl,4,true,2025-02-16,0
CUST-001153,46,78.3,3629.17,two-year,fiber,6,false,2024-03-05,0
CUST-001154,21,97.89,2064.95,two-year,dsl,2,true,2024-08-02,0
CUST-001155,50,84.35,4132.6,two-year,dsl,8,true,2023-06-19,0
CUST-001156,71,121.32,8270.27,two-year,fiber,4,true,2023-01-04,0
CUST-001157,1,134.29,136.79,month-to-month,none,7,true,2025-01-07,1
CUST-001158,37,112.07,4075.36,one-year,dsl,2,true,2024-06-30,0
CUST-001159,18,142.47,2414.86,month-to-month,none,2,true,2025-03-20,0
CUST-001160,68,35.1,2380.35,month-to-month,dsl,10,true,2024-01-13,0
CUST-001161,33,113.87,3612.1,two-year,none,9,true,2023-02-28,0
CUST-001162,28,114.96,3032.04,month-to-month,fiber,4,true,2024-07-04,0
CUST-001163,48,142.94,6439.86,two-year,dsl,10,true,2024-07-18,0
CUST-001164,41,54.94,2223.82,one-year,dsl,6,true,2023-08-26,0
CUST-001165,18,137.28,2258.66,one-year,fiber,2,true,2025-04-15,0
CUST-001166,62,142.64,8198.63,month-to-month,none,4,false,2023-06-16,0
CUST-001167,24,29.03,634.58,one-year,none,3,true,2024-10-22,0
CUST-001168,67,37.85,2567.82,month-to-month,none,0,true,2024-01-22,0
CUST-001169,5,37.18,188.78,month-to-month,dsl,4,false,2024-10-04,0
CUST-001170,69,115.7,7590.19,month-to-month,dsl,1,true,2024-05-06,0
CUST-001171,39,63.13,2272.93,one-year,dsl,0,true,2023-10-01,0
CUST-001172,5,33.37,157.59,month-to-month,dsl,8,true,2024-03-01,1
CUST-001173,29,75.53,2019.75,month-to-month,dsl,10,true,2025-06-19,1
CUST-001174,14,83.94,1232.29,two-year,none,3,false,2023-10-16,0
CUST-001175,15,66.86,1041.72,two-year,fiber,1,true,2024-09-11,0
CUST-001176,42,97.95,4121.78,one-year,none,2,true,2024-12-04,0
CUST-001177,13,55.24,700.09,one-year,fiber,5,true,2025-04-10,0
CUST-001178,19,121.11,2121.58,month-to-month,dsl,2,true,2025-01-08,0
CUST-001179,14,95.12,1390.19,one-year,dsl,4,false,2023-11-27,0
CUST-001180,45,61.51,2667.13,month-to-month,fiber,6,true,2024-10-13,0
CUST-001181,49,74.43,3554.31,two-year,dsl,8,true,2024-07-03,0
CUST-001182,53,88.5,4767.84,one-year,dsl,3,true,2023-08-29,0
CUST-001183,46,92.59,4445.02,month-to-month,dsl,1,false,2023-12-24,0
CUST-001184,58,38.74,2309.83,month-to-month,fiber,6,true,2025-04-27,0
CUST-001185,15,145.07,2188.22,two-year,dsl,6,true,2024-12-13,0
CUST-001186,13,106.16,1257.34,one-year,dsl,9,true,2023-01-31,0
CUST-001187,31,30.02,917.01,month-to-month,dsl,6,false,2023-07-06,0
CUST-001188,67,110.81,7015.39,month-to-month,none,6,true,2024-03-30,0
CUST-001189,36,34.46,1127.67,two-year,dsl,10,false,2025-02-08,0
CUST-001190,50,128.25,6425.23,month-to-month,dsl,7,true,2025-04-29,0
CUST-001191,39,112.22,4217.06,two-year,none,2,true,2023-04-05,0
CUST-001192,27,72.05,1767.16,month-to-month,none,6,true,2025-02-02,1
CUST-001193,59,82.06,4831.4,two-year,dsl,6,true,2023-06-18,0
CUST-001194,54,45.31,2241.85,one-year,none,1,true,2025-03-08,0
CUST-001195,36,41.16,1357.25,month-to-month,dsl,3,true,2025-02-13,0
CUST-001196,25,102.99,2329.78,month-to-month,none,4,false,2024-08-06,0
CUST-001197,5,26.25,119.96,two-year,fiber,4,false,2024-01-01,0
CUST-001198,24,60.88,1400.62,one-year,none,5,true,2024-12-20,0
CUST-001199,64,33.13,2165.11,one-year,fiber,2,false,2025-03-26,0
CUST-001200,37,40.96,1519.09,two-year,dsl,1,true,2023-04-06,0
CUST-001201,18,119.95,1995.35,month-to-month,dsl,8,true,2025-01-16,1
CUST-001202,57,122.1,6617.65,two-year,fiber,5,true,2024-03-17,0
CUST-001203,49,51.08,2626.94,two-year,none,9,false,2023-06-06,0
CUST-001204,1,38.54,39.72,one-year,dsl,8,true,2025-03-27,0
CUST-001205,12,79.13,878.78,month-to-month,fiber,4,true,2023-10-14,1
CUST-001206,9,43.29,395.76,one-year,dsl,4,true,2023-09-20,0
CUST-001207,17,142.18,2527.65,one-year,none,7,false,2025-05-29,0
CUST-001208,16,77.31,1208.35,one-year,none,9,true,2024-01-18,0
CUST-001209,57,54.17,3184.43,one-year,none,10,false,2024-10-21,0
CUST-001210,71,21.03,1534.88,month-to-month,none,4,true,2024-08-06,0
CUST-001211,49,133.64,6550.8,month-to-month,dsl,5,true,2024-10-19,0
CUST-001212,10,43.44,398.02,one-year,dsl,6,true,2023-07-24,0
CUST-001213,43,149.54,6256.25,month-to-month,fiber,7,false,2024-04-10,0
CUST-001214,18,103.23,1761.57,month-to-month,fiber,0,true,2025-03-03,0
CUST-001215,60,47.74,2668.83,one-year,fiber,0,true,2024-12-01,0
CUST-001216,22,30.87,618.28,one-year,none,6,false,2025-06-13,0
CUST-001217,27,107.05,2713.8,one-year,none,0,false,2024-03-14,0
CUST-001218,25,65.41,1574.53,one-year,dsl,7,true,2025-03-13,0
CUST-001219,45,138.64,6148.63,two-year,fiber,0,true,2024-09-03,0
CUST-001220,18,62.09,1171.22,two-year,none,5,false,2024-04-14,0
CUST-001221,14,122.96,1723.32,one-year,fiber,4,true,2023-01-04,0
CUST-001222,57,103.06,5796.62,month-to-month,none,0,true,2023-07-12,0
CUST-001223,48,48.1,2150.57,two-year,dsl,3,true,2024-08-13,0
CUST-001224,2,59.25,112.11,one-year,fiber,1,true,2024-10-26,0
CUST-001225,45,65.79,2905.4,one-year,fiber,8,true,2023-12-10,0
CUST-001226,54,68.51,3636.33,month-to-month,fiber,2,true,2024-01-26,0
CUST-001227,55,102.43,5663.59,two-year,none,1,true,2025-04-05,0
CUST-001228,2,100.11,192.55,month-to-month,none,7,true,2024-09-30,1
CUST-001229,56,85.44,4884.55,month-to-month,none,10,true,2024-03-06,0
CUST-001230,48,34.89,1722.37,one-year,none,1,true,2025-03-23,0
CUST-001231,50,20.99,1003.53,one-year,none,3,true,2023-10-02,0
CUST-001232,53,107.53,5132.74,one-year,fiber,6,false,2023-01-27,0
CUST-001233,40,63.56,2653.95,one-year,none,6,true,2024-02-05,0
CUST-001234,6,124.17,735.09,two-year,fiber,2,true,2024-02-04,0
CUST-001235,40,87.25,3369.98,month-to-month,fiber,1,true,2023-05-10,0
CUST-001236,50,129.59,6441.26,two-year,none,4,true,2023-06-12,0
CUST-001237,11,23.33,231.41,month-to-month,dsl,9,true,2024-09-24,1
CUST-001238,48,23.29,1129.24,month-to-month,none,7,true,2025-03-07,0
CUST-001239,28,58.6,1608.5,month-to-month,none,3,true,2025-04-06,0
CUST-001240,6,55.75,347.96,one-year,none,10,false,2024-08-16,1
CUST-001241,15,33.92,479.48,month-to-month,fiber,2,false,2024-05-21,0
CUST-001242,12,83.83,908.68,month-to-month,fiber,1,true,2024-10-02,0
CUST-001243,48,135.66,6479.33,two-year,fiber,7,true,2023-07-04,0
CUST-001244,72,102.06,7555.7,month-to-month,none,1,true,2023-12-22,0
CUST-001245,69,20.65,1393.88,two-year,none,4,true,2023-07-17,0
CUST-001246,66,86.53,5270.39,two-year,dsl,5,false,2023-08-11,0
CUST-001247,10,114.61,1193.06,month-to-month,dsl,4,true,2023-07-24,1
CUST-001248,70,104.75,7112.94,one-year,none,7,true,2024-02-14,0
CUST-001249,25,109.32,2823.45,one-year,dsl,4,true,2023-04-16,0
CUST-001250,21,123.23,2699.27,two-year,fiber,7,true,2024-04-01,0
CUST-001251,40,100.98,4003.23,two-year,fiber,6,true,2023-12-28,0
CUST-001252,57,41.74,2153.31,two-year,dsl,8,true,2024-02-24,0
CUST-001253,45,71.78,2962.64,two-year,none,5,true,2023-07-10,0
CUST-001254,47,68.36,3267.31,month-to-month,dsl,1,false,2024-12-05,0
CUST-001255,59,93.77,5246.04,one-year,dsl,3,true,2024-01-30,0
CUST-001256,27,33.38,848.72,month-to-month,none,9,true,2025-04-06,1
CUST-001257,53,108.68,5560.06,month-to-month,none,5,true,2023-02-20,0
CUST-001258,35,74.76,2403.65,one-year,dsl,2,true,2024-08-28,0
CUST-001259,36,22.32,817.58,two-year,dsl,9,true,2024-04-17,0
CUST-001260,68,139.34,8583.21,one-year,dsl,10,false,2024-04-26,0
CUST-001261,38,55.71,2144.61,one-year,none,6,false,2025-03-04,0
CUST-001262,50,58.8,3079.93,two-year,dsl,7,true,2023-05-05,0
CUST-001263,3,49.12,150.87,two-year,dsl,2,false,2023-11-27,0
CUST-001264,28,42.12,1095.24,two-year,fiber,5,true,2024-07-04,0
CUST-001265,33,134.83,4033.2,two-year,dsl,0,true,2023-03-18,0
CUST-001266,48,55.09,2447.45,two-year,none,2,true,2023-05-03,0
CUST-001267,52,102.8,5346.86,month-to-month,none,8,true,2024-08-14,0
CUST-001268,41,120.44,4801.78,one-year,fiber,1,true,2023-10-31,0
CUST-001269,31,105.73,3311.36,one-year,none,3,true,2023-03-18,0
CUST-001270,1,107.16,103.97,month-to-month,dsl,6,true,2023-04-18,1
CUST-001271,65,131.6,8674.38,two-year,none,4,true,2024-11-02,0
CUST-001272,16,48.44,739.81,two-year,dsl,7,true,2024-06-09,0
CUST-001273,8,56.12,415.12,one-year,dsl,4,true,2024-08-14,0
CUST-001274,13,116.85,1421.96,month-to-month,fiber,7,true,2023-01-30,1
CUST-001275,45,54.53,2549.65,two-year,fiber,1,true,2023-08-06,0
CUST-001276,65,63.39,3981.09,two-year,fiber,5,false,2024-10-26,0
CUST-001277,37,44.63,1529.93,one-year,dsl,4,true,2024-05-20,0
CUST-001278,6,104.02,651.49,month-to-month,none,3,false,2023-02-06,0
CUST-001279,68,33.13,2104.08,month-to-month,dsl,9,true,2024-02-19,0
CUST-001280,34,84.37,2655.31,month-to-month,dsl,3,true,2023-10-22,0
CUST-001281,0,32.25,31.46,one-year,none,9,true,2023-11-09,1
CUST-001282,21,60.96,1165.48,two-year,dsl,2,true,2024-04-11,0
CUST-001283,60,75.63,4098.2,month-to-month,none,4,true,2023-06-24,0
CUST-001284,45,146.04,6489.48,month-to-month,none,7,true,2024-04-28,0
CUST-001285,37,128.6,4657.28,month-to-month,none,2,true,2025-03-04,0
CUST-001286,42,78.84,3345.13,one-year,none,8,true,2024-05-13,0
CUST-001287,45,59.15,2528.82,one-year,dsl,8,true,2025-05-27,0
CUST-001288,14,55.09,754.21,two-year,fiber,10,false,2024-02-25,1
CUST-001289,45,84.72,3570.9,two-year,dsl,6,true,2025-02-01,0
CUST-001290,13,145.51,1951.35,one-year,none,10,true,2024-04-05,1
CUST-001291,33,138.34,4347.58,two-year,dsl,5,true,2024-03-03,0
CUST-001292,24,25.34,594.79,one-year,fiber,5,true,2023-05-06,0
CUST-001293,44,57.49,2644.45,one-year,none,7,true,2023-05-31,0
CUST-001294,37,101.09,3739.01,month-to-month,none,4,true,2023-03-08,0
CUST-001295,5,48.25,247.0,month-to-month,fiber,1,false,2023-11-10,0
CUST-001296,0,26.49,24.39,one-year,none,4,true,2024-05-29,0
CUST-001297,11,112.72,1142.46,two-year,dsl,3,true,2023-03-24,0
CUST-001298,45,52.33,2359.03,month-to-month,fiber,6,true,2023-04-11,0
CUST-001299,39,42.53,1601.23,one-year,none,5,true,2023-05-23,0
CUST-001300,17,74.12,1171.75,month-to-month,fiber,4,false,2024-08-03,1
CUST-001301,23,68.88,1633.97,one-year,none,6,false,2024-06-23,0
CUST-001302,45,80.89,3509.56,one-year,none,6,true,2024-04-17,0
CUST-001303,53,31.5,1537.76,two-year,dsl,4,true,2024-08-17,0
CUST-001304,69,136.99,9751.67,month-to-month,none,0,true,2024-02-07,0
CUST-001305,59,124.97,7603.54,two-year,dsl,7,true,2023-03-28,0
CUST-001306,42,97.26,4180.06,two-year,dsl,9,true,2023-12-06,0
CUST-001307,65,116.12,6853.05,month-to-month,none,3,true,2024-07-29,0
CUST-001308,28,136.36,3802.62,one-year,dsl,2,true,2023-11-15,0
CUST-001309,25,34.91,785.48,month-to-month,fiber,9,true,2024-06-16,0
CUST-001310,60,23.21,1359.0,month-to-month,dsl,6,false,2023-05-05,0
CUST-001311,30,129.42,3812.74,one-year,dsl,9,true,2025-05-29,0
CUST-001312,18,102.71,1715.15,month-to-month,fiber,10,true,2024-06-07,1
CUST-001313,60,82.46,4667.65,two-year,dsl,1,true,2024-05-19,0
CUST-001314,49,110.69,4968.75,one-year,fiber,6,true,2023-06-01,0
CUST-001315,72,70.63,5019.66,one-year,dsl,0,true,2024-11-03,0
CUST-001316,17,80.83,1385.73,month-to-month,fiber,4,false,2023-06-12,0
CUST-001317,44,137.33,5914.17,two-year,dsl,8,false,2024-11-02,0
CUST-001318,72,64.11,4649.51,two-year,none,2,true,2025-02-19,0
CUST-001319,61,68.95,4082.98,one-year,dsl,10,true,2024-12-26,0
CUST-001320,33,36.82,1152.62,two-year,none,9,true,2024-09-24,0
CUST-001321,3,130.76,362.42,month-to-month,dsl,1,true,2024-05-26,0
CUST-001322,29,147.57,4370.61,one-year,fiber,3,false,2023-06-28,0
CUST-001323,8,28.05,210.39,one-year,fiber,0,true,2023-03-16,0
CUST-001324,3,140.06,398.4,one-year,none,7,true,2024-10-14,0
CUST-001325,32,83.84,2687.78,month-to-month,dsl,3,true,2023-06-15,0
CUST-001326,11,95.67,1046.44,two-year,dsl,10,false,2023-02-04,0
CUST-001327,52,93.88,5026.62,month-to-month,fiber,5,true,2025-01-17,0
CUST-001328,67,84.5,5802.25,two-year,none,9,true,2024-05-27,0
CUST-001329,17,124.21,2039.42,two-year,none,10,true,2023-03-14,0
CUST-001330,38,33.12,1226.85,month-to-month,none,0,true,2023-12-05,0
CUST-001331,49,111.43,4969.72,one-year,fiber,2,true,2023-03-18,0
CUST-001332,64,60.59,3849.83,month-to-month,none,8,true,2023-04-24,0
CUST-001333,3,24.2,69.93,one-year,none,3,true,2025-02-22,0
CUST-001334,42,140.14,5882.94,month-to-month,none,0,true,2023-03-16,0
CUST-001335,4,64.96,236.61,two-year,none,6,true,2024-09-19,0
CUST-001336,16,55.17,799.97,two-year,fiber,0,true,2023-08-19,0
CUST-001337,38,121.6,4766.2,one-year,fiber,3,false,2023-02-26,0
CUST-001338,48,108.65,5270.94,month-to-month,none,8,true,2024-02-01,0
CUST-001339,55,111.17,6006.93,two-year,dsl,1,true,2024-09-22,0
CUST-001340,24,64.61,1609.12,one-year,fiber,3,true,2024-08-25,0
CUST-001341,68,93.85,6692.22,one-year,none,0,true,2023-09-13,0
CUST-001342,16,77.01,1161.17,month-to-month,dsl,5,true,2024-11-01,1
CUST-001343,50,82.23,3775.82,one-year,dsl,1,false,2024-07-10,0
CUST-001344,45,136.69,6328.29,two-year,none,7,true,2024-01-11,0
CUST-001345,31,88.49,2578.96,one-year,none,8,true,2023-02-25,0
CUST-001346,62,56.37,3252.16,one-year,none,2,true,2024-06-17,0
CUST-001347,26,35.96,943.13,two-year,none,2,false,2023-08-29,0
CUST-001348,14,22.77,326.89,two-year,fiber,4,true,2024-01-29,0
CUST-001349,35,131.09,4393.57,month-to-month,dsl,0,true,2024-01-29,0
CUST-001350,48,43.98,2036.44,month-to-month,dsl,0,true,2023-02-02,0
CUST-001351,43,139.95,6235.2,one-year,dsl,9,true,2023-01-29,0
CUST-001352,54,121.74,6832.22,two-year,fiber,0,true,2024-07-20,0
CUST-001353,36,131.61,4930.78,two-year,none,7,true,2025-01-06,0
CUST-001354,20,144.84,2810.19,two-year,fiber,3,false,2023-01-16,0
CUST-001355,10,149.84,1521.93,two-year,fiber,4,true,2024-02-09,0
CUST-001356,34,105.7,3656.2,one-year,fiber,9,false,2023-11-11,0
CUST-001357,22,77.7,1542.89,one-year,fiber,0,true,2024-01-03,0
CUST-001358,52,27.62,1494.87,two-year,dsl,4,true,2024-07-18,0
CUST-001359,23,53.54,1253.6,month-to-month,fiber,4,true,2023-05-11,0
CUST-001360,6,50.25,300.95,month-to-month,dsl,2,true,2025-05-31,0
CUST-001361,70,113.26,7207.7,one-year,dsl,4,true,2023-01-17,0
CUST-001362,5,98.08,467.09,one-year,none,1,true,2023-04-26,0
CUST-001363,41,94.15,3954.22,month-to-month,dsl,10,true,2024-10-19,0
CUST-001364,3,62.45,190.76,one-year,dsl,5,true,2024-10-29,0
CUST-001365,3,40.84,111.09,one-year,none,2,true,2023-01-27,0
CUST-001366,65,113.05,7431.33,month-to-month,fiber,9,true,2023-08-09,0
CUST-001367,19,69.54,1386.89,two-year,dsl,1,true,2023-08-18,0
CUST-001368,70,115.41,7923.95,two-year,none,1,true,2024-06-24,0
CUST-001369,67,87.64,5563.85,two-year,fiber,3,true,2023-10-28,0
CUST-001370,46,50.02,2179.48,one-year,dsl,1,true,2024-03-31,0
CUST-001371,10,65.76,641.72,one-year,fiber,5,true,2024-09-11,0
CUST-001372,72,127.62,9629.8,one-year,dsl,8,true,2024-02-22,0
CUST-001373,33,123.46,3875.51,two-year,dsl,1,false,2024-03-07,0
CUST-001374,63,102.24,6543.51,month-to-month,none,2,true,2023-01-16,0
CUST-001375,70,112.48,7641.16,one-year,fiber,1,false,2023-02-04,0
CUST-001376,21,148.69,2872.24,month-to-month,none,8,true,2024-03-08,0
CUST-001377,71,51.39,3444.4,one-year,none,5,true,2023-12-11,0
CUST-001378,5,29.59,153.59,two-year,dsl,7,true,2024-10-07,0
CUST-001379,61,111.01,6839.44,one-year,fiber,9,true,2024-06-05,0
CUST-001380,47,107.61,4895.97,month-to-month,none,5,true,2024-06-04,0
CUST-001381,29,58.66,1618.07,one-year,dsl,9,true,2024-06-21,0
CUST-001382,41,69.93,2906.11,one-year,fiber,2,false,2025-01-22,0
CUST-001383,55,87.49,4745.89,two-year,dsl,9,true,2023-12-22,0
CUST-001384,35,83.26,2720.44,month-to-month,fiber,2,true,2023-09-23,0
CUST-001385,35,38.33,1249.02,month-to-month,dsl,8,true,2023-01-29,0
CUST-001386,68,123.87,7589.27,month-to-month,none,0,true,2023-10-16,0
CUST-001387,56,87.72,5033.44,two-year,fiber,4,true,2025-01-03,0
CUST-001388,55,84.12,4224.22,month-to-month,fiber,2,true,2025-01-19,0
CUST-001389,28,114.56,3044.3,one-year,dsl,8,true,2024-04-09,0
CUST-001390,9,111.89,953.86,two-year,none,0,true,2024-12-23,0
CUST-001391,71,105.95,7760.43,one-year,dsl,0,true,2024-10-04,0
CUST-001392,48,133.37,5973.04,month-to-month,none,3,true,2023-06-05,0
CUST-001393,63,56.74,3323.63,month-to-month,none,1,true,2025-05-27,0
CUST-001394,55,28.74,1554.87,month-to-month,dsl,3,true,2023-02-09,0
CUST-001395,48,102.03,4580.12,one-year,none,5,true,2024-11-03,0
CUST-001396,37,106.84,3848.46,one-year,dsl,10,true,2024-01-01,0
CUST-001397,28,34.61,1000.22,one-year,dsl,4,true,2024-04-02,0
CUST-001398,14,42.91,626.84,two-year,fiber,10,false,2024-12-14,0
CUST-001399,62,98.14,6103.44,month-to-month,fiber,0,true,2024-06-03,0
CUST-001400,71,120.33,8024.34,one-year,dsl,5,true,2025-04-08,0
CUST-001401,6,54.88,332.32,one-year,fiber,5,true,2023-02-16,0
CUST-001402,21,89.68,1915.17,one-year,dsl,1,true,2024-09-20,0
CUST-001403,69,22.59,1571.7,month-to-month,none,6,false,2024-12-22,0
CUST-001404,8,105.14,822.44,one-year,none,5,true,2023-06-10,0
CUST-001405,29,57.72,1547.02,one-year,none,5,true,2023-08-09,0
CUST-001406,4,129.91,526.53,month-to-month,dsl,8,false,2024-02-12,1
CUST-001407,36,59.19,1991.27,month-to-month,dsl,3,false,2025-02-06,0
CUST-001408,51,37.06,1911.0,one-year,none,4,true,2023-03-20,0
CUST-001409,53,22.62,1212.52,two-year,none,8,true,2023-06-05,0
CUST-001410,24,128.09,3162.99,two-year,fiber,5,true,2025-01-31,0
CUST-001411,25,32.96,861.4,one-year,fiber,9,true,2023-10-26,0
CUST-001412,71,56.21,3762.08,month-to-month,fiber,8,true,2024-01-27,0
CUST-001413,50,143.69,7287.99,one-year,none,1,true,2024-08-14,0
CUST-001414,57,68.08,3820.31,one-year,dsl,10,true,2023-05-28,0
CUST-001415,71,42.0,3070.64,month-to-month,dsl,7,true,2023-03-27,0
CUST-001416,66,113.99,7410.46,two-year,fiber,3,false,2024-05-20,0
CUST-001417,43,128.46,5001.65,one-year,none,9,true,2025-06-11,0
CUST-001418,71,123.31,8596.0,two-year,dsl,5,true,2023-08-30,0
CUST-001419,65,92.12,6053.38,two-year,fiber,1,true,2024-03-11,0
CUST-001420,1,41.07,41.57,one-year,dsl,2,true,2025-06-09,0
CUST-001421,63,42.19,2712.39,month-to-month,fiber,7,false,2025-06-14,0
CUST-001422,37,35.29,1370.18,one-year,dsl,10,true,2023-11-27,0
CUST-001423,21,38.4,789.05,one-year,none,3,true,2025-01-01,0
CUST-001424,60,80.17,5004.68,two-year,fiber,2,true,2025-01-02,0
CUST-001425,53,43.3,2227.37,month-to-month,fiber,0,true,2023-07-12,0
CUST-001426,58,63.03,3323.68,month-to-month,none,7,true,2023-03-10,0
CUST-001427,44,101.75,4652.42,two-year,dsl,4,true,2025-06-07,0
CUST-001428,47,101.19,4568.02,two-year,fiber,4,true,2024-10-18,0
CUST-001429,19,33.39,591.57,month-to-month,none,2,true,2023-04-15,0
CUST-001430,49,62.92,3131.78,two-year,none,9,true,2025-04-06,0
CUST-001431,60,47.21,2550.47,two-year,none,3,true,2023-04-04,0
CUST-001432,18,41.43,769.0,two-year,dsl,5,false,2023-02-23,0
CUST-001433,60,62.52,3657.63,one-year,fiber,1,true,2024-02-07,0
CUST-001434,60,66.15,4071.39,one-year,none,5,true,2024-09-11,0
CUST-001435,35,112.48,4039.08,month-to-month,none,8,true,2024-12-12,0
